prefecture,initiatorType,URI,metricType,metricValue
北海道,other,https://tourist-information.pages.dev/favicon.png,domainLookupTime,0
北海道,other,https://tourist-information.pages.dev/favicon.png,connectingTime,0
北海道,other,https://tourist-information.pages.dev/favicon.png,responseTime,2
北海道,other,https://tourist-information.pages.dev/favicon.png,duration,134
北海道,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,redirectTime,0
北海道,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,domainLookupTime,0
北海道,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,connectingTime,0
北海道,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,responseTime,0
北海道,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,duration,131
北海道,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,redirectTime,0
北海道,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,domainLookupTime,0
北海道,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,connectingTime,0
北海道,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,responseTime,114
北海道,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,duration,247
北海道,img,https://tile.openstreetmap.jp/9/456/187.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/187.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/187.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/187.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/187.png,duration,553
北海道,img,https://tile.openstreetmap.jp/9/457/187.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/187.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/187.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/187.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/187.png,duration,770
北海道,img,https://tile.openstreetmap.jp/9/456/188.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/188.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/188.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/188.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/188.png,duration,826
北海道,img,https://tile.openstreetmap.jp/9/457/188.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/188.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/188.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/188.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/188.png,duration,676
北海道,img,https://tile.openstreetmap.jp/9/456/189.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/189.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/189.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/189.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/189.png,duration,646
北海道,img,https://tile.openstreetmap.jp/9/456/186.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/186.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/186.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/186.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/456/186.png,duration,678
北海道,img,https://tile.openstreetmap.jp/9/457/186.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/186.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/186.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/186.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/186.png,duration,826
北海道,img,https://tile.openstreetmap.jp/9/457/189.png,redirectTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/189.png,domainLookupTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/189.png,connectingTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/189.png,responseTime,0
北海道,img,https://tile.openstreetmap.jp/9/457/189.png,duration,801
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,redirectTime,0
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,domainLookupTime,0
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,connectingTime,0
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,responseTime,89
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,duration,251
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,redirectTime,0
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,domainLookupTime,0
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,connectingTime,0
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,responseTime,4
青森県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,duration,160
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,responseTime,9
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,duration,258
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,responseTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,duration,259
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,responseTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,duration,260
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,responseTime,1
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,duration,145
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,responseTime,2
青森県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,duration,263
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,responseTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,duration,264
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,responseTime,17
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,duration,283
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,responseTime,60
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,duration,344
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,responseTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,duration,344
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,responseTime,6
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,duration,351
青森県,other,https://tourist-information.pages.dev/favicon.png,redirectTime,0
青森県,other,https://tourist-information.pages.dev/favicon.png,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/favicon.png,connectingTime,0
青森県,other,https://tourist-information.pages.dev/favicon.png,responseTime,0
青森県,other,https://tourist-information.pages.dev/favicon.png,duration,129
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,responseTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,duration,142
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,redirectTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,domainLookupTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,connectingTime,0
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,responseTime,111
青森県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,duration,240
青森県,img,https://tile.openstreetmap.jp/9/455/191.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/191.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/191.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/191.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/191.png,duration,527
青森県,img,https://tile.openstreetmap.jp/9/456/191.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/191.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/191.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/191.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/191.png,duration,830
青森県,img,https://tile.openstreetmap.jp/9/455/192.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/192.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/192.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/192.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/192.png,duration,846
青森県,img,https://tile.openstreetmap.jp/9/456/192.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/192.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/192.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/192.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/192.png,duration,756
青森県,img,https://tile.openstreetmap.jp/9/455/190.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/190.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/190.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/190.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/190.png,duration,803
青森県,img,https://tile.openstreetmap.jp/9/455/193.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/193.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/193.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/193.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/455/193.png,duration,634
青森県,img,https://tile.openstreetmap.jp/9/456/190.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/190.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/190.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/190.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/190.png,duration,802
青森県,img,https://tile.openstreetmap.jp/9/456/193.png,redirectTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/193.png,domainLookupTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/193.png,connectingTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/193.png,responseTime,0
青森県,img,https://tile.openstreetmap.jp/9/456/193.png,duration,668
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,redirectTime,0
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,domainLookupTime,0
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,connectingTime,0
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,responseTime,5
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/0.f0e36989.css,duration,251
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,redirectTime,0
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,domainLookupTime,0
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,connectingTime,0
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,responseTime,5
岩手県,link,https://tourist-information.pages.dev/_app/immutable/assets/4.3d2ec621.css,duration,258
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,responseTime,87
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/start.0e63af01.js,duration,343
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,responseTime,3
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/scheduler.63274e7e.js,duration,150
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,responseTime,1
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/singletons.c45172fe.js,duration,153
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,responseTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/control.f5b05b5f.js,duration,343
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,responseTime,2
岩手県,other,https://tourist-information.pages.dev/_app/immutable/entry/app.9b9e93d9.js,duration,154
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,responseTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/preload-helper.a4192956.js,duration,343
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,responseTime,2
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/index.94fa96c7.js,duration,156
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,responseTime,2
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/0.0f778553.js,duration,152
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,responseTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/stores.2846bba9.js,duration,156
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,responseTime,5
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/4.1a7d7d49.js,duration,349
岩手県,other,https://tourist-information.pages.dev/favicon.png,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/favicon.png,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/favicon.png,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/favicon.png,responseTime,0
岩手県,other,https://tourist-information.pages.dev/favicon.png,duration,147
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,responseTime,1
岩手県,other,https://tourist-information.pages.dev/_app/immutable/nodes/1.24292f6b.js,duration,129
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,redirectTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,domainLookupTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,connectingTime,0
岩手県,other,https://tourist-information.pages.dev/_app/immutable/chunks/leaflet-src.e35a4304.js,responseTime,109
